GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2019112406,2019-11-24,2,1,8,NYJ,LV,2,8,77,,0,,0,"(1:08) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 88-T.MONTGOMERY PUSHED OB AT OAK 3 FOR 20 YARDS (25-E.HARRIS). PENALTY ON NYJ-71-A.LEWIS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT OAK 23 - NO PLAY.",0,,,2019,20,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,23,OPP,1,NYJ,1,"OFFENSIVE HOLDING",10
2019112406,2019-11-24,2,1,49,NYJ,LV,1,10,75,,0,,0,"(1:49) (SHOTGUN) 26-L.BELL RIGHT GUARD TO OAK 23 FOR 2 YARDS (90-J.HANKINS; 98-M.CROSBY).",0,,,2019,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",25,OPP,0,,0,,0
2019112406,2019-11-24,2,3,16,NYJ,LV,4,15,83,,0,,0,"(3:16) 9-S.FICKEN 35 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-4-L.EDWARDS.",0,,,2019,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2019112406,2019-11-24,2,3,21,NYJ,LV,3,15,83,,0,,0,"(3:21) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT.",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2019112406,2019-11-24,2,4,4,NYJ,LV,2,13,85,,0,,0,"(4:04) (SHOTGUN) 14-S.DARNOLD SACKED AT OAK 17 FOR -2 YARDS (98-M.CROSBY).",0,,,2019,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2019112406,2019-11-24,2,4,43,NYJ,LV,1,10,88,,0,,0,"(4:43) 29-B.POWELL RIGHT END TO OAK 15 FOR -3 YARDS (59-T.WHITEHEAD).",0,,,2019,-3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",12,OPP,0,,0,,0
2019112406,2019-11-24,2,5,27,NYJ,LV,3,3,57,,1,,0,"(5:27) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS DEEP MIDDLE TO 11-RO.ANDERSON TO OAK 12 FOR 31 YARDS (50-N.MORROW).",0,,,2019,31,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2019112406,2019-11-24,2,6,7,NYJ,LV,2,10,50,,0,,0,"(6:07) 29-B.POWELL LEFT END TO OAK 43 FOR 7 YARDS (51-W.COMPTON; 50-N.MORROW).",0,,,2019,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",50,OPP,0,,0,,0
2019112406,2019-11-24,2,6,13,NYJ,LV,1,10,50,,0,,0,"(6:13) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT.",0,,,2019,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2019112406,2019-11-24,2,10,44,NYJ,LV,0,0,85,,1,,0,"9-S.FICKEN EXTRA POINT IS GOOD, CENTER-42-T.HENNESSY, HOLDER-4-L.EDWARDS.",0,,,2019,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2019112406,2019-11-24,2,10,48,NYJ,LV,1,4,96,,1,,0,"(10:48) (SHOTGUN) 14-S.DARNOLD RIGHT TACKLE FOR 4 YARDS, TOUCHDOWN.",0,,,2019,4,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",4,OPP,0,,0,,0
2019112406,2019-11-24,2,11,16,NYJ,LV,2,5,91,,0,,0,"(11:16) (SHOTGUN) 14-S.DARNOLD SACKED AT OAK 20 FOR -11 YARDS (98-M.CROSBY). PENALTY ON OAK-73-M.HURST, ROUGHING THE PASSER, 5 YARDS, ENFORCED AT OAK 9 - NO PLAY.",0,,,2019,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,1,0,0,,9,OPP,1,OAK,1,"ROUGHING THE PASSER",5
2019112406,2019-11-24,2,12,3,NYJ,LV,1,10,86,,0,,0,"(12:03) (SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 29-B.POWELL TO OAK 9 FOR 5 YARDS (21-D.SWEARINGER).",0,,,2019,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2019112406,2019-11-24,2,12,39,NYJ,LV,2,4,81,,1,,0,"(12:39) 29-B.POWELL UP THE MIDDLE TO OAK 14 FOR 5 YARDS (50-N.MORROW).",0,,,2019,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,19,OPP,0,,0,,0
2019112406,2019-11-24,2,13,17,NYJ,LV,1,10,75,,0,,0,"(13:17) 26-L.BELL UP THE MIDDLE TO OAK 19 FOR 6 YARDS (35-C.RILEY).",0,,,2019,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OPP,0,,0,,0
2019112406,2019-11-24,2,13,46,NYJ,LV,1,10,63,,1,,0,"(13:46) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 26-L.BELL PUSHED OB AT OAK 25 FOR 12 YARDS (35-C.RILEY).",0,,,2019,12,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2019112406,2019-11-24,2,14,23,NYJ,LV,1,10,51,,1,,0,"(14:23) 26-L.BELL RIGHT TACKLE TO OAK 37 FOR 12 YARDS (35-C.RILEY).",0,,,2019,12,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",49,OPP,0,,0,,0
2019112406,2019-11-24,1,5,5,NYJ,LV,4,6,94,,0,,0,"(5:05) 9-S.FICKEN 24 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-4-L.EDWARDS.",0,,,2019,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,6,OPP,0,,0,,0
2019112406,2019-11-24,1,5,13,NYJ,LV,3,6,94,,0,,0,"(5:13) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT TO 82-J.CROWDER.",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,6,OPP,0,,0,,0
2019112406,2019-11-24,1,5,41,NYJ,LV,2,10,90,,0,,0,"(5:41) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 26-L.BELL PUSHED OB AT OAK 6 FOR 4 YARDS (50-N.MORROW).",0,,,2019,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,10,OPP,0,,0,,0
2019112406,2019-11-24,1,6,18,NYJ,LV,1,18,82,,0,,0,"(6:18) (SHOTGUN) 14-S.DARNOLD SCRAMBLES LEFT END PUSHED OB AT OAK 10 FOR 8 YARDS (20-D.WORLEY).",0,,,2019,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,18,OPP,0,,0,,0
2019112406,2019-11-24,1,6,23,NYJ,LV,1,8,92,,0,,0,"(6:23) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 18-D.THOMAS FOR 8 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PLAY FOR POSSIBLE OFFENSIVE PASS INTERFERENCE, AND THE PLAY WAS REVERSED. (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 18-D.THOMAS FOR 8 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NYJ-87-D.BROWN, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT OAK 8 - NO PLAY.",0,,,2019,8,SHOTGUN,PASS,0,1,0,1,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,8,OPP,1,NYJ,1,"OFFENSIVE PASS INTERFERENCE",10
2019112406,2019-11-24,1,7,3,NYJ,LV,3,2,84,,1,,0,"(7:03) (SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 18-D.THOMAS TO OAK 8 FOR 8 YARDS (20-D.WORLEY; 50-N.MORROW).",0,,,2019,8,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2019112406,2019-11-24,1,7,42,NYJ,LV,2,5,81,,0,,0,"(7:42) 26-L.BELL UP THE MIDDLE TO OAK 16 FOR 3 YARDS (35-C.RILEY; 25-E.HARRIS).",0,,,2019,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,19,OPP,0,,0,,0
2019112406,2019-11-24,1,8,19,NYJ,LV,1,10,76,,0,,0,"(8:19) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD SCRAMBLES RIGHT END PUSHED OB AT OAK 19 FOR 5 YARDS (59-T.WHITEHEAD).",0,,,2019,5,"NO HUDDLE SHOTGUN",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0
2019112406,2019-11-24,1,8,54,NYJ,LV,2,6,52,,1,,0,"(8:54) (NO HUDDLE) 14-S.DARNOLD PASS SHORT LEFT TO 11-RO.ANDERSON PUSHED OB AT OAK 24 FOR 24 YARDS (27-T.MULLEN).",0,,,2019,24,"NO HUDDLE",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2019111709,2019-11-17,4,5,11,CIN,LV,4,4,73,,0,,0,"(5:11) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE DEEP RIGHT TO 15-D.WILLIS (35-C.RILEY).",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2019111709,2019-11-17,4,5,18,CIN,LV,3,4,73,,0,,0,"(5:18) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE SHORT LEFT TO 25-G.BERNARD.",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2019111709,2019-11-17,4,5,58,CIN,LV,2,4,73,,0,,0,"(5:58) (SHOTGUN) 5-R.FINLEY PASS SHORT RIGHT TO 12-A.ERICKSON TO OAK 27 FOR NO GAIN (26-N.LAWSON).",0,,,2019,0,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2019111709,2019-11-17,4,6,34,CIN,LV,1,10,67,,0,,0,"(6:34) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO OAK 27 FOR 6 YARDS (96-C.FERRELL).",0,,,2019,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,33,OPP,0,,0,,0
2019111709,2019-11-17,4,7,38,CIN,LV,1,10,56,,0,,0,"(7:38) (NO HUDDLE) 5-R.FINLEY SACKED AT CIN 47 FOR -9 YARDS (98-M.CROSBY).",0,,,2019,-9,"NO HUDDLE",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2019111709,2019-11-17,3,3,27,CIN,LV,4,6,59,,0,,0,"(3:27) 10-K.HUBER PUNTS 26 YARDS TO OAK 15, CENTER-46-C.HARRIS, FAIR CATCH BY 11-T.DAVIS.",0,,,2019,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2019111709,2019-11-17,3,3,30,CIN,LV,3,6,59,,0,,0,"(3:30) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE SHORT RIGHT TO 12-A.ERICKSON (27-T.MULLEN).",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2019111709,2019-11-17,3,3,34,CIN,LV,2,6,59,,0,,0,"(3:34) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE DEEP LEFT TO 19-A.TATE.",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2019111709,2019-11-17,3,4,13,CIN,LV,1,10,55,,0,,0,"(4:13) 5-R.FINLEY PASS SHORT MIDDLE TO 19-A.TATE TO OAK 41 FOR 4 YARDS (27-T.MULLEN).",0,,,2019,4,"UNDER CENTER",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2019111709,2019-11-17,3,7,28,CIN,LV,4,2,78,,0,,0,"(7:28) 4-R.BULLOCK 40 YARD FIELD GOAL IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",0,,,2019,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
2019111709,2019-11-17,3,7,37,CIN,LV,3,2,78,,0,,0,"(7:37) 5-R.FINLEY PASS INCOMPLETE SHORT RIGHT.",0,,,2019,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
2019111709,2019-11-17,3,14,4,CIN,LV,2,1,52,,0,,0,"(14:04) 5-R.FINLEY PASS INCOMPLETE SHORT MIDDLE TO 19-A.TATE (20-D.WORLEY).",0,,,2019,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2019111709,2019-11-17,2,0,8,CIN,LV,4,4,65,,0,,0,"(:08) 4-R.BULLOCK 53 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",0,,,2019,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2019111709,2019-11-17,2,0,13,CIN,LV,3,6,63,,0,,0,"(:13) (SHOTGUN) 5-R.FINLEY PASS SHORT RIGHT TO 85-T.EIFERT RAN OB AT OAK 35 FOR 2 YARDS (27-T.MULLEN) [26-N.LAWSON].",0,,,2019,2,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2019111709,2019-11-17,2,0,13,CIN,LV,3,11,58,,0,,0,"(:13) (SHOTGUN) PENALTY ON OAK-73-M.HURST, ENCROACHMENT, 5 YARDS, ENFORCED AT OAK 42 - NO PLAY.",0,,,2019,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,42,OPP,1,OAK,1,ENCROACHMENT,5
2019111709,2019-11-17,2,0,17,CIN,LV,2,11,58,,0,,0,"(:17) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE DEEP MIDDLE TO 85-T.EIFERT (59-T.WHITEHEAD).",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2019111709,2019-11-17,2,0,30,CIN,LV,2,6,63,,0,,0,"(:30) (NO HUDDLE, SHOTGUN) PENALTY ON CIN-53-B.PRICE, FALSE START, 5 YARDS, ENFORCED AT OAK 37 - NO PLAY.",0,,,2019,0,"NO HUDDLE SHOTGUN","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,37,OPP,1,CIN,1,"FALSE START",5
2019111709,2019-11-17,2,1,5,CIN,LV,1,10,59,,0,,0,"(1:05) (NO HUDDLE, SHOTGUN) 5-R.FINLEY PASS SHORT LEFT TO 25-G.BERNARD PUSHED OB AT OAK 38 FOR 3 YARDS (26-N.LAWSON). PENALTY ON CIN-64-J.JERRY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT OAK 41 - NO PLAY.",0,,,2019,3,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,41,OPP,1,CIN,1,"OFFENSIVE HOLDING",10
2019111709,2019-11-17,1,3,3,CIN,LV,0,0,85,,1,,0,"4-R.BULLOCK EXTRA POINT IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",0,,,2019,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2019111709,2019-11-17,1,3,9,CIN,LV,1,3,97,,1,,0,"(3:09) 28-J.MIXON UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,,,2019,3,"UNDER CENTER",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,3,OPP,0,,0,,0
2019111709,2019-11-17,1,3,14,CIN,LV,2,7,93,,0,,0,"(3:14) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE SHORT MIDDLE TO 19-A.TATE (27-T.MULLEN). PENALTY ON OAK-27-T.MULLEN, DEFENSIVE HOLDING, 4 YARDS, ENFORCED AT OAK 7 - NO PLAY.",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,1,0,0,,7,OPP,1,OAK,1,"DEFENSIVE HOLDING",4
2019111709,2019-11-17,1,3,52,CIN,LV,1,8,92,,0,,0,"(3:52) 28-J.MIXON LEFT TACKLE TO OAK 7 FOR 1 YARD (20-D.WORLEY).",0,,,2019,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",8,OPP,0,,0,,0
2019111709,2019-11-17,1,4,33,CIN,LV,2,10,82,,1,,0,"(4:33) (SHOTGUN) 25-G.BERNARD LEFT TACKLE TO OAK 8 FOR 10 YARDS (25-E.HARRIS).",0,,,2019,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",18,OPP,0,,0,,0
2019111709,2019-11-17,1,4,37,CIN,LV,1,10,82,,0,,0,"(4:37) (SHOTGUN) 5-R.FINLEY PASS INCOMPLETE SHORT MIDDLE TO 87-C.UZOMAH (50-N.MORROW).",0,,,2019,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,18,OPP,0,,0,,0
2019111709,2019-11-17,1,5,21,CIN,LV,4,3,64,,1,,0,"(5:21) (SHOTGUN) 5-R.FINLEY PASS SHORT MIDDLE TO 85-T.EIFERT TO OAK 18 FOR 18 YARDS (21-D.SWEARINGER).",0,,,2019,18,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2019111709,2019-11-17,1,6,7,CIN,LV,3,4,63,,0,,0,"(6:07) (SHOTGUN) 5-R.FINLEY PASS SHORT RIGHT TO 85-T.EIFERT TO OAK 36 FOR 1 YARD (27-T.MULLEN).",0,,,2019,1,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2019111709,2019-11-17,1,7,15,CIN,LV,1,10,57,,0,,0,"(7:15) (NO HUDDLE) 5-R.FINLEY PASS SHORT LEFT TO 87-C.UZOMAH TO OAK 41 FOR 2 YARDS (50-N.MORROW).",0,,,2019,2,"NO HUDDLE",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2019111709,2019-11-17,1,7,38,CIN,LV,3,1,54,,1,,0,"(7:38) 5-R.FINLEY PASS SHORT LEFT TO 87-C.UZOMAH TO OAK 43 FOR 3 YARDS (25-E.HARRIS).",0,,,2019,3,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2019111709,2019-11-17,1,7,57,CIN,LV,3,5,50,,0,,0,"(7:57) (SHOTGUN) PENALTY ON OAK-95-D.JORDAN, NEUTRAL ZONE INFRACTION, 4 YARDS, ENFORCED AT 50 - NO PLAY.",0,,,2019,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,50,OPP,1,OAK,1,"NEUTRAL ZONE INFRACTION",4
2019111709,2019-11-17,3,8,21,CIN,LV,2,4,76,,0,,0,"(8:21) 25-G.BERNARD LEFT END TO OAK 22 FOR 2 YARDS (25-E.HARRIS, 59-T.WHITEHEAD).",0,,,2019,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",24,OPP,0,,0,,0
2019111709,2019-11-17,3,8,48,CIN,LV,1,10,70,,0,,0,"(8:48) (SHOTGUN) 5-R.FINLEY RIGHT END RAN OB AT OAK 24 FOR 6 YARDS (21-D.SWEARINGER).",0,,,2019,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",30,OPP,0,,0,,0
2019111709,2019-11-17,3,9,23,CIN,LV,1,10,55,,1,,0,"(9:23) (SHOTGUN) 28-J.MIXON RIGHT END TO OAK 30 FOR 15 YARDS (21-D.SWEARINGER).",0,,,2019,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",45,OPP,0,,0,,0
2019111709,2019-11-17,3,12,42,CIN,LV,4,10,55,,0,,0,"(12:42) 10-K.HUBER PUNTS 36 YARDS TO OAK 9, CENTER-46-C.HARRIS, FAIR CATCH BY 11-T.DAVIS.",0,,,2019,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2019111709,2019-11-17,3,13,22,CIN,LV,3,10,55,,0,,0,"(13:22) (SHOTGUN) 5-R.FINLEY SACKED AT OAK 45 FOR 0 YARDS (95-D.JORDAN).",0,,,2019,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2019111709,2019-11-17,3,13,25,CIN,LV,2,10,55,,0,,0,"(13:25) 5-R.FINLEY PASS INCOMPLETE SHORT RIGHT TO 12-A.ERICKSON.",0,,,2019,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
